candidateId,sgTypecode,electionName,officeName,regionName,districtName,candidateName,partyName,resultStatus,elected,rank,voteCount,voteRate,pledgeCount,topKeywords
cmpvk28pl004174cxum2yzyof,3,제9회 전국동시지방선거,시·도지사선거,강원특별자치도,강원특별자치도,우상호,더불어민주당,elected,true,1,437583,51.81,5,가구 브랜드|가구 생산|강원 거점별|강원 계절|강원 고속|강원 구간|강원 목재가공|강원 생산
cmpvk28q4004574cxhzc72rfl,3,제9회 전국동시지방선거,시·도지사선거,강원특별자치도,강원특별자치도,김진태,국민의힘,non-elected,false,,,,5,부담 경감|가구 등으|가덕산 풍력단지|가입 기준|가입자 시군|감안 이자|강원 기본|강원 출산
cmpvk28mx003h74cxh47s2ihp,3,제9회 전국동시지방선거,시·도지사선거,경기도,경기도,추미애,더불어민주당,elected,true,1,3760080,55.04,5,진행 조정|군과 분담|재정지원 군과|조정 추가경정예산|중앙정부 재정지원|재정지원 군과 분담|진행 조정 추가경정예산|도내 군과
cmpvk28nd003l74cxo3nix039,3,제9회 전국동시지방선거,시·도지사선거,경기도,경기도,양향자,국민의힘,non-elected,false,,,,5,권역별 미래산업|민간투자 연계한|ai 반도체|가속화 grdp|간선급행버스 자율주행버스|갖춰진 신도시|개인 이동장치|개통 c노선
cmpvk28nw003p74cxn478mzps,3,제9회 전국동시지방선거,시·도지사선거,경기도,경기도,조응천,개혁신당,non-elected,false,,,,5,거점 육성|공공시설 유휴공간|규제 합리화|도지사 직속|반도체 벨트|부담 최소화|신도시 재정비|유치 병행
cmpvk28oi003t74cx58g0yozb,3,제9회 전국동시지방선거,시·도지사선거,경기도,경기도,홍성규,진보당,non-elected,false,,,,5,기금 전면|일반 특별회계|전면 재편|특별회계 기금|기금 전면 재편|일반 특별회계 기금|특별회계 기금 전면|일반 특별회계 기금 전면
cmpvk28p1003x74cxurdmbpmr,3,제9회 전국동시지방선거,시·도지사선거,경기도,경기도,김현욱,국민연합,non-elected,false,,,,5,시행시 투쟁|완료시 투쟁|행정계층 행정구역|행정구역 통폐합|행정계층 행정구역 통폐합|가용자산 늘려야|가용자산 생활정치|가지고 고정금리
cmpvk28w8005h74cx1943um3p,3,제9회 전국동시지방선거,시·도지사선거,경상남도,경상남도,김경수,더불어민주당,non-elected,false,,,,5,부울경 메가시티|지출 효율화|교부세 세수|국가계획 반영|남부권 국가연구단지|남해안 우주항공방산|남해안권 광역급행철|도지사 직속
cmpvk28wn005l74cxtfdbprxq,3,제9회 전국동시지방선거,시·도지사선거,경상남도,경상남도,박완수,국민의힘,elected,true,1,897975,51.28,5,사업계획 당초예산|시작 일반예산|일반예산 기금|시작 일반예산 기금|가입자 모집|강점인 제조|같이 청년|개발 실증사업
cmpvk28x5005p74cxvcvmjqt4,3,제9회 전국동시지방선거,시·도지사선거,경상남도,경상남도,전희영,진보당,non-elected,false,,,,0,
cmpvk28vb005974cxkrg4261u,3,제9회 전국동시지방선거,시·도지사선거,경상북도,경상북도,오중기,더불어민주당,non-elected,false,,,,5,완성 지방비|기업 유치|대한민국 균형발전|중장기 단계별|경북 전역|공공기관 이전|물류 산업|시대 핵심추진과제
cmpvk28vr005d74cxzlxqnjdv,3,제9회 전국동시지방선거,시·도지사선거,경상북도,경상북도,이철우,국민의힘,elected,true,1,878556,67.24,5,인프라 확충|확산 지방비|국가계획 반영|민간투자 기업유치|본격화 이후|산업 경북|시군 확산|신공항 영일만항
cmpvk28f9001p74cxqo2l1a9m,3,제9회 전국동시지방선거,시·도지사선거,대구광역시,대구광역시,김부겸,더불어민주당,non-elected,false,,,,5,중앙정부 필요한|필요한 반영|중앙정부 필요한 반영|기존사업 세출조정|세출조정 중앙정부|기존사업 세출조정 중앙정부|세출조정 중앙정부 필요한|대구 만들겠습니다
cmpvk28fs001t74cx9vnh2k5t,3,제9회 전국동시지방선거,시·도지사선거,대구광역시,대구광역시,추경호,국민의힘,elected,true,1,702421,53.92,5,글로벌 기업|반도체 산업단지|투자 유치|가칭 설립|각계 참여하|간선 정비|개발 실증|개방형 산업
cmpvk28g9001x74cxnr6ogw0u,3,제9회 전국동시지방선거,시·도지사선거,대구광역시,대구광역시,이수찬,개혁신당,non-elected,false,,,,5,가능한 콤팩트|간소하고 깨끗한|간의 갈등|갈등 최소화|강사 양성|강창보 불안정한|개보수 비용|개시 이행절차
cmpvk28i8002d74cxwkjrtmfp,3,제9회 전국동시지방선거,시·도지사선거,대전광역시,대전광역시,허태정,더불어민주당,elected,true,1,394391,53.48,5,대응 위한|세출 조정|가능 청년|가능한 ai매장관리비서|가입자 대전시|각종 지원사업|개별 플랫폼|거래 시범도입
cmpvk28iq002h74cxf2gi6rxi,3,제9회 전국동시지방선거,시·도지사선거,대전광역시,대전광역시,이장우,국민의힘,non-elected,false,,,,5,로봇 드론|좋은 대전|가계 부담|가능 자율주행|가능 재생|감리비 부대비|감소 인한|강남 유수
cmpvk28j9002l74cx0cp0slhy,3,제9회 전국동시지방선거,시·도지사선거,대전광역시,대전광역시,강희린,개혁신당,non-elected,false,,,,5,시스템 정착|정착 추가투자|시스템 정착 추가투자|도입 시스템|무인 모빌리티|산업 육성|시스템 초기|초기 도입
cmpvk28do001d74cx99dufkwz,3,제9회 전국동시지방선거,시·도지사선거,부산광역시,부산광역시,전재수,더불어민주당,elected,true,1,885608,50.52,5,부산 주요내용|일자리 창출|해양 ai|고부가가치 일자리|글로벌 허브|물류 시스템|물류 허브|배후 단지
cmpvk28e6001h74cx14s4e8on,3,제9회 전국동시지방선거,시·도지사선거,부산광역시,부산광역시,박형준,국민의힘,non-elected,false,,,,5,글로벌허브도시 특별법|동백전 받은|받은 부산|이내 부산찬스|일반회계 이내|특별법 인센티브|합산 일반회계|글로벌허브도시 특별법 인센티브
cmpvk28er001l74cx1nc20pgv,3,제9회 전국동시지방선거,시·도지사선거,부산광역시,부산광역시,정이한,개혁신당,non-elected,false,,,,5,가격 기준|가고 싶고|가까 멈춰|가능성 우선|가능성 재검토|가능한 돌봄|가능한 병원|가능한 복합
cmpvk287x000574cxp12gelxr,3,제9회 전국동시지방선거,시·도지사선거,서울특별시,서울특별시,정원오,더불어민주당,non-elected,false,,,,5,체계 확립|가구 자녀|가까 초등|가동 착착|가칭 동부선|강북 대학순환축|강북횡단선 민간|강북횡단선 연결해
cmpvk288i000974cxggpwcegl,3,제9회 전국동시지방선거,시·도지사선거,서울특별시,서울특별시,오세훈,국민의힘,elected,true,1,2575819,49.22,5,강북 서남권|부담 완화|가구 돌봄수요|가구 전격|가능 동안|가능한 민간임대|가볍게 강북|가볍게 퇴근
cmpvk2891000d74cxw5hemjsc,3,제9회 전국동시지방선거,시·도지사선거,서울특별시,서울특별시,김정철,개혁신당,non-elected,false,,,,5,자동 감지|가동 이내|공개 대시보드|단전 보험료|보험료 체납|서비스 자동|선제 발굴|시범 가동
cmpvk289j000h74cxqsyjwcg3,3,제9회 전국동시지방선거,시·도지사선거,서울특별시,서울특별시,유지혜,여성의당,non-elected,false,,,,5,교부율 인상|등으 확충한|인상 등으|재임기간 지방교부세|지방교부세 교부율|확충한 지방재정|교부율 인상 등으|등으 확충한 지방재정
cmpvk28a0000l74cx5e9wsbjf,3,제9회 전국동시지방선거,시·도지사선거,서울특별시,서울특별시,이강산,자유통일당,non-elected,false,,,,5,추가 부담|부담 최소화|서울시 일반회계|일반회계 우선순위|추가 부담 최소화|공식 선언|교육 신설|대응 서울시
cmpvk28ai000p74cx9oo78oq9,3,제9회 전국동시지방선거,시·도지사선거,서울특별시,서울특별시,권영국,정의당,non-elected,false,,,,5,ai 전환기금|공존하 서울|구조조정 재정영향평|대중교통 무상화|되는 서울|서울 서울시|일자리 창출|재산세 탄력세율
cmpvk28ll003574cxxrb9zs27,3,제9회 전국동시지방선거,시·도지사선거,세종특별자치시,세종특별자치시,조상호,더불어민주당,elected,true,1,116846,61.03,5,노인복지관 건립|세종도시개발공사 설립|일자리 주거|콘텐츠 산업|갖춘 자족도시|개발 조성계획|개발 조치원역|개발부담금 환수
cmpvk28m1003974cxgsqa6s50,3,제9회 전국동시지방선거,시·도지사선거,세종특별자치시,세종특별자치시,최민호,국민의힘,non-elected,false,,,,5,국가사업 지방비|맞게 국가사업|일정 맞게|중장기 일정|지방비 방식|국가사업 지방비 방식|맞게 국가사업 지방비|일정 맞게 국가사업
cmpvk28mg003d74cxxpdpjfay,3,제9회 전국동시지방선거,시·도지사선거,세종특별자치시,세종특별자치시,하헌휘,개혁신당,non-elected,false,,,,5,생활인프라 우선|원도심 신도심|가족 단위|간격 수요응답형|간격 환승|개발 금강|개발 민간참여|개발 콘텐츠
cmpvk28jp002p74cxjauoshah,3,제9회 전국동시지방선거,시·도지사선거,울산광역시,울산광역시,김상욱,더불어민주당,elected,true,1,285294,48.73,5,경쟁력 제고|기능 강화하여|가능성 확장|가로막 제도적|강화되도록 icao|강화하여 변화|강화하여 생애주기별|강화하여 울산
cmpvk28k6002t74cxb2pkg2hn,3,제9회 전국동시지방선거,시·도지사선거,울산광역시,울산광역시,김두겸,국민의힘,non-elected,false,,,,5,기술혁신 허브|배터리 기술혁신|시내버스 무료화|시내버스 요금|어르신 시내버스|요금 인하|유치 울산|첨단 이차전지
cmpvk28ko002x74cxbj5f7z5f,3,제9회 전국동시지방선거,시·도지사선거,울산광역시,울산광역시,김종훈,진보당,non-elected,false,,,,0,
cmpvk28l5003174cx10ubtvk6,3,제9회 전국동시지방선거,시·도지사선거,울산광역시,울산광역시,박맹우,무소속,non-elected,false,,,,5,건립 군별|공공 돌봄|반도체 산업|산업 ai|성과 평가|신산업 육성|완성 지원사업|일자리 창출
cmpvk28gr002174cxxkihl2r5,3,제9회 전국동시지방선거,시·도지사선거,인천광역시,인천광역시,박찬대,더불어민주당,elected,true,1,809426,52.84,5,개인 지방소득세|구조조정 민간자본|대기업 본사|만성 이월금|민간자본 유치|법인 개인|본사 인천|신산업 집중육성
cmpvk28h8002574cxg88dgnnu,3,제9회 전국동시지방선거,시·도지사선거,인천광역시,인천광역시,유정복,국민의힘,non-elected,false,,,,5,경제자유구역 지정|등을 위한|시작 이후|완성 내용|인천시 전역|가능 일부|가능 최대한|가칭 인천지하철
cmpvk28ho002974cx7m8twexk,3,제9회 전국동시지방선거,시·도지사선거,인천광역시,인천광역시,이기붕,개혁신당,non-elected,false,,,,5,부담 최소화|안정적 국토교통부|완성 민간투자|완성 민간협력|원도심 신도시|유치 인천시|ai 로봇|개발 민간기업
cmpvk28b1000t74cxi9ym7pav,3,제9회 전국동시지방선거,시·도지사선거,전남광주통합특별시,전남광주통합특별시,민형배,더불어민주당,elected,true,1,1283402,79.01,5,광역 brt|광주권 ai|남부권 신산업|농생명 바이오|대표사업 성과|바이오 치유|서부권 해상풍력|성과 창출
cmpvk28bn000x74cx72s3r89c,3,제9회 전국동시지방선거,시·도지사선거,전남광주통합특별시,전남광주통합특별시,이정현,국민의힘,non-elected,false,,,,5,대학 연구기관|에너지 공기업|청년 일자리|한전 에너지|한전 에너지 공기업|감면 전력|감사 결과|감사 평가
cmpvk28c6001174cxpnwbv0uj,3,제9회 전국동시지방선거,시·도지사선거,전남광주통합특별시,전남광주통합특별시,이종욱,진보당,non-elected,false,,,,5,가장 시급한|강화해 광역|개통시기 앞당기고|거대 경제권|거점 강화해|건설 수도권|건설 전남광주통합|결정 산업
cmpvk28cp001574cx4u8brsyp,3,제9회 전국동시지방선거,시·도지사선거,전남광주통합특별시,전남광주통합특별시,강은미,정의당,non-elected,false,,,,5,통합특별법 근거하여|설립 재생에너지|시행하여 기초|온실가스 배출|전남 광주|첫해 가능|통합특별법 근거한|특구 지정하고
cmpvk28d6001974cx04thelwj,3,제9회 전국동시지방선거,시·도지사선거,전남광주통합특별시,전남광주통합특별시,김광만,무소속,non-elected,false,,,,5,단계별 지방비|쌍방향 소통|이후 단계별|지방비 매칭|걸쳐 확정시킨|공론화 과정|과정 걸쳐|설계 쌍방향
cmpvk28st004p74cx5gpvu1bc,3,제9회 전국동시지방선거,시·도지사선거,전북특별자치도,전북특별자치도,이원택,더불어민주당,elected,true,1,473436,51.22,5,속도감 있게|피지컬 ai|ai 실증|피지컬 ai 실증|가장 기업|가처분 소득|가치 보상|강화하고 정례화하여
cmpvk28t9004t74cxefkuntpi,3,제9회 전국동시지방선거,시·도지사선거,전북특별자치도,전북특별자치도,양정무,국민의힘,non-elected,false,,,,5,민간 투자|투자 유치|경제 구조|관광 산업|구조 전환|국제 물류|기업 유치|기업 협력
cmpvk28ts004x74cxai8oncc4,3,제9회 전국동시지방선거,시·도지사선거,전북특별자치도,전북특별자치도,백승재,진보당,non-elected,false,,,,5,놓여 있음|가능한 농촌|가능한 대한민국|가장 한국|가치 보전하고|갈등 커지고|강력 전북|거점화 용인
cmpvk28ua005174cx2mmrq868,3,제9회 전국동시지방선거,시·도지사선거,전북특별자치도,전북특별자치도,김성수,무소속,non-elected,false,,,,5,전북 경제|전북 자산|민간 투자|자산 금융화|자산 수익|자산 펀드|전북 자산 펀드|경제 선순환
cmpvk28uv005574cxi07as1hr,3,제9회 전국동시지방선거,시·도지사선거,전북특별자치도,전북특별자치도,김관영,무소속,non-elected,false,,,,5,동안 지속적|국가예산 지방비|대전환 전북|새만금 글로벌|시군비 배분하여|전북 글로벌|제도개선 비예산|추진하며 동안
cmpvk28xm005t74cxx406hw30,3,제9회 전국동시지방선거,시·도지사선거,제주특별자치도,제주특별자치도,위성곤,더불어민주당,elected,true,1,197897,63.11,5,문제 해결|소득 증대|전담 조직|제주형 민생|가격 유지하도록|가계 가처분|가이드라인 보조금|가이드라인 핵심
cmpvk28y3005x74cx225zb7qc,3,제9회 전국동시지방선거,시·도지사선거,제주특별자치도,제주특별자치도,문성유,국민의힘,non-elected,false,,,,5,민간 투자|체류형 관광|투자 유치|민간 투자 유치|가능한 구조|가능한 성장|감소 의료|경제 지속
cmpvk28yj006174cxkd9nge44,3,제9회 전국동시지방선거,시·도지사선거,제주특별자치도,제주특별자치도,양윤녕,무소속,non-elected,false,,,,5,중앙정부 공모사업|지속가능한 제주형|가격 안정체계|구조에서 벗어나|농수산물 유통구조|등을 활용한|미래산업 연결되|민관협력 방식
cmpvk28rw004h74cxonmbmpeb,3,제9회 전국동시지방선거,시·도지사선거,충청남도,충청남도,박수현,더불어민주당,elected,true,1,563507,52.53,5,충남 대전|가동 충남|가뭄 녹조피해|가뭄시 비상|가야 마한|감소유 농촌|강화해 물류|갖춘 초광역
cmpvk28sd004l74cxgvy919rz,3,제9회 전국동시지방선거,시·도지사선거,충청남도,충청남도,김태흠,국민의힘,non-elected,false,,,,5,서산 당진|설립 ai|천안 아산|2차전지 수소경제|각시설 연결하여|각종 체육대회|강소농 육성|갖춘 아레나
cmpvk28qq004974cxs9jb8xiw,3,제9회 전국동시지방선거,시·도지사선거,충청북도,충청북도,신용한,더불어민주당,elected,true,1,445868,54.57,5,정부 부처|민간 자본|장기과제 지방비|청주국제공항 중부권|항공 수요|가진 예비|간담회 개최|개발 장기과제
cmpvk28re004d74cxydc6tb6t,3,제9회 전국동시지방선거,시·도지사선거,충청북도,충청북도,김영환,국민의힘,non-elected,false,,,,5,국립산림치유원 유치|농업 한방|문화관광 플랫폼|산림 농업|유치 생태숲정원|치유 문화관광|플랫폼 국립산림치유원|한방 치유
cmpvk2gnl00zh74cxnvad4uv1,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,강릉시,김중남,더불어민주당,elected,true,1,58350,51.19,5,연차별 실행|임기중 연차별|종합계획 임기중|임기중 연차별 실행|종합계획 임기중 연차별|종합계획 임기중 연차별 실행|갑질 문화행정|강릉 대관령
cmpvk2go700zl74cxglmu1sfs,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,강릉시,김홍규,국민의힘,non-elected,false,,,,5,민원 접수|각종 세계대회유치|강릉 고유|강릉 농어업인|강릉 만들기|강릉 매력|강릉 문화유산|강릉 산업구조
cmpvk2gos00zp74cx19aagmdx,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,강릉시,김동기,무소속,non-elected,false,,,,5,행정사항 지속|시설완공 행정사항|인프라 시설완공|지역경제 개발|시설완공 행정사항 지속|인프라 시설완공 행정사항|개발 삶의|공간 해외
cmpvk2h7n013m74cxjy26jhqu,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,고성군,함명준,더불어민주당,elected,true,1,9242,54.67,5,광역 교통망|글로벌 웰니스|기금 유치|민간 투자|민관 협력|생애 맞춤형|성과 확산|세제 혜택
cmpvk2h85013q74cxe60x2kwp,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,고성군,박효동,국민의힘,non-elected,false,,,,5,공모 민간투자|민간투자 유치|공모 민간투자 유치|관광 휴양|수익 재투자|인프라 확충|환동해권 경제|가공 일반산업단지
cmpvk2gpc00zt74cxd624g65k,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,동해시,이정학,더불어민주당,elected,true,1,23943,51.61,5,공모사업 유치|시스템 완성|지속 가능한|가능 여부|가능한 산업|가능한 성장|강릉 삼척|개발 따른
cmpvk2gpw00zx74cxz6hywkd4,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,동해시,김기하,국민의힘,non-elected,false,,,,5,공모 참여|민간 투자|민간투자 유치|부서 행정간소화|인센티브 제시|전담 부서|제시 민간투자|중앙 공모
cmpvk2gqb010174cxvaxuu52l,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,동해시,김홍수,개혁신당,non-elected,false,,,,5,tf 구성|거품 재구조화|구조 시비매칭|시비매칭 펀드|구조 시비매칭 펀드|규제 완화|민간 자본|방법 직속
cmpvk2gst010p74cxqiwvl89g,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,삼척시,이정훈,더불어민주당,non-elected,false,,,,5,민간 투자|민간투자 유치|병원 동행|삼척 동해안|인프라 확충|개발 민간|거점 전환|거점 폐광부지
cmpvk2gt8010t74cxfpdvwvyl,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,삼척시,박상수,국민의힘,elected,true,1,20390,55.45,5,공모사업 반영|민자사업 투자유치|반영 우선|순위이며 민자사업|우선 순위이며|의향서 투자완료|이끌 계획임|일자리 창출
cmpvk2gtp010x74cxnsjetw53,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,삼척시,김형우,개혁신당,non-elected,false,,,,5,원전 방폐장|건설 수익금|공모 예정|기후에너지환경부 긴밀한|긴밀한 업무|년으 지급|받는 지원금|방폐장 유치
cmpvk2grm010d74cxh5nh6k4n,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,속초시,김철수,더불어민주당,non-elected,false,,,,5,공모사업 지방비|미래교육 복합센터|지방비 병행|4차산업 신성장|가구 스마트|강소농 육성|개편 정주여건|건강검진 제도화
cmpvk2gs0010h74cxl2eprdl2,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,속초시,이병선,국민의힘,elected,true,1,22040,50.8,5,동시 완료시|완료시 운영재원|동시 완료시 운영재원|가족 안심하|가족 친화|가족도시 여성|가족휴식공간 동시|감소 자영업
cmpvk2gsf010l74cxgigcf3un,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,속초시,염하나,무소속,non-elected,false,,,,5,강원 중앙정부|만들겠습니다 강원|만들겠습니다 강원 중앙정부|같은 실용|개발 지역상권|개발사업 이루어지도록|거리 야경관광문화거리|경제 보육
cmpvk2h3g013174cxvky1nhsz,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,양구군,김왕규,더불어민주당,elected,true,1,6481,51.45,5,내외 구성|구성 지방비|지방비 민간|투자 유치|구성 지방비 민간|가공 관광|가공거점 시설|가구 화장실
cmpvk2h41013574cx1rai5rkq,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,양구군,서흥원,국민의힘,non-elected,false,,,,5,살기 좋은|인구 유입|정주 인구|행복한 양구|거주비 양록장학금|건립 정주|결합 신성장|경제 활력
cmpvk2h8p013u74cxcdgu7ttj,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,양양군,김정중,더불어민주당,elected,true,1,9026,50.52,5,공모 국도비|자체 국도비|가로지르 집라인|강력히 요청|거버넌스 양양|경제 주권|경제권 재건|경제벨트 낙산
cmpvk2h99013y74cxursrnxzk,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,양양군,김호열,국민의힘,non-elected,false,,,,5,관광 문화|규모 민간투자|대한민국 대표|디지털 행정|민간투자 유치|총사업비 규모|총사업비 규모 민간투자|가로등 생활불편
cmpvk2h9r014274cx8wey8szg,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,양양군,고제철,무소속,non-elected,false,,,,5,가정의학 인력|가치 제고|개발 단순|개발 병행하여|개발 전통시장|개발 지역내|개선사업 공공목욕탕|거동 불편한
cmpvk2gw8011l74cxgwtcsm5d,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,영월군,박선규,더불어민주당,non-elected,false,,,,5,인구감소 대응|주민의견 수렴|가공 유통|가공 포장|개발 디자인|건강 여가|건립등 시설확충|결혼 지원금
cmpvk2gwo011p74cxxlocj801,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,영월군,김길수,국민의힘,elected,true,1,9254,40.52,5,위한 다양한|각종 국가|간부 공무원|강구 우선순위|강원 농업관련|강원 농정부서|강원 영월구간|강원 한국관광공사
cmpvk2gx4011t74cxc4e250gv,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,영월군,엄삼용,조국혁신당,non-elected,false,,,,5,실행 지원사업|지원사업 병행|실행 지원사업 병행|소비쿠폰 지급|지급 신설|지급 실행|지급 실행 지원사업|지급 실행 지원사업 병행
cmpvk2gxm011x74cx4phe2ddn,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,영월군,최명서,무소속,non-elected,false,,,,5,클러스터 완성|고도화 드론|전문 인력|가공 앵커|가동하여 영월읍|가족 위한|가족형 주거단지인|강원국방벤처센터 방산
cmpvk2gmh00z974cxn956crem,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,원주시,구자열,더불어민주당,elected,true,1,99107,54.01,5,민간자본 유치|신청 민간자본|신청 민간자본 유치|거점 공약사항|국비사업 신청|기업 참여|국비사업 신청 민간자본|국비사업 신청 민간자본 유치
cmpvk2gn100zd74cx3h2zta06,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,원주시,원강수,국민의힘,non-elected,false,,,,5,기업 유치|지방세 수익|유치 세수|기업 유치 세수|부담 경감|부담 직접적|상권 활력|서비스 향상
cmpvk2h4k013974cx9m568xnp,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,인제군,최상기,더불어민주당,elected,true,1,9698,52.34,5,만들겠습니다 우선순위|이행절차 조례제정|인제 군민|관광객 머무|머무 정원도시|모이고 관광객|백담사 자작나무숲|사람 모이고
cmpvk2h54013d74cxcragqf3y,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,인제군,엄윤순,국민의힘,non-elected,false,,,,5,구분 내용|내용 이내|구분 내용 이내|군민 누구나|분할 투자|가격 보장제|가격 폭락|가격보장위원회 설치
cmpvk2h5q013h74cxjvo65cec,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,인제군,한상철,무소속,non-elected,false,,,,5,레저 관광|체류형 관광|각종 공연|강원특별자치도협력 지자체사업|강을 권한|개발 연간|개발사업 국가|검증 본격확대
cmpvk2gz1012974cxfdlrac20,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,정선군,최승준,더불어민주당,elected,true,1,12353,53.86,5,구현 군민|발생하 강원랜드|신규직종 개발|정선 구현|활용한 신규직종|정선 구현 군민|활용한 신규직종 개발|가리왕산 곤돌라
cmpvk2gzm012d74cxw3ei93gl,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,정선군,최철규,국민의힘,non-elected,false,,,,5,가시적 성과|강원랜드 글로벌|관광객 유입|글로벌 복합|복합 리조트|성과 달성|일자리 창출|가시적 성과 달성
cmpvk2h06012h74cxoi4aetny,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,철원군,한금석,더불어민주당,non-elected,false,,,,5,균형 발전|기업 유치|철원 연장|가계부채 완화|가능 변모하여|가능한 농촌|가속화 교통|가족방문 숙박
cmpvk2h0q012l74cx0ihiyi7x,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,철원군,김동일,국민의힘,elected,true,1,11079,47.31,5,부담 완화|완화 안정적|지속가능한 철원형|부담 완화 안정적|가격 안정|개편 일자리|개편하여 산업|건의 대응
cmpvk2h1e012p74cx8r38zpts,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,철원군,고기영,무소속,non-elected,false,,,,5,부담 줄이겠습니다|철원 만들겠습니다|철원 반드시|체계 완성|가시적 성과|가장 숙원사업인|가족형 관광벨트|각종 공모
cmpvk2gla00z174cxxhsr2uuc,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,춘천시,육동한,더불어민주당,elected,true,1,86552,55.81,5,공모사업 선정|경쟁력 제고|국가사업 선정|비즈센터 유치|연구개발특구 비즈센터|유치 연구개발|인프라 확충|임기중 연구개발특구
cmpvk2glv00z574cxmcamx47g,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,춘천시,정광열,국민의힘,non-elected,false,,,,5,중기과제 국비확보|민간 자본|시스템 도입|가구 ai|가능한 틈새|가슴 뛰는|가족부 여성친화도시|강원권 반도체
cmpvk2gqs010574cx6vme38g6,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,태백시,김동구,더불어민주당,non-elected,false,,,,5,mou 체결|가능 고령|가능부지 특수전사령부|가능한 최적|가덕산 백병산|가동 체계|가속 풍력발전|가칭 설립
cmpvk2gr7010974cxv26vo5e1,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,태백시,이상호,국민의힘,elected,true,1,13639,61.67,5,가덕산풍력발전단지 배당금|강원랜드 얻는|갚고자 배정된|배당금 가덕산풍력발전단지|배당금 지난|배정된 채무상환금|보증 채무|얻는 폐광기금
cmpvk2gy3012174cxcalelf1s,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,평창군,한왕기,더불어민주당,non-elected,false,,,,5,가능 동계|가정 군민가족|가치 세계적|개발 산모|개최 올림픽|건강증진 위한|건립 어르신|건립 평창형
cmpvk2gyk012574cxcq0wdiui,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,평창군,심재국,국민의힘,elected,true,1,13233,51.64,5,민간 협력사업|가족 대상|가족 모두|강한 평창농업|건강 상담서비스|건강관리체계 ai|경영안정 청년농|경제정책 소비
cmpvk2gu5011174cx1qfieeaz,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,홍천군,박승영,더불어민주당,non-elected,false,,,,5,순차 진행|진행 자체재원|순차 진행 자체재원|가까운 군부대|가사도우미 교육예산|가장 먼저|가족 돌봄|거버넌스 참여형
cmpvk2guk011574cxshi5zwwp,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,홍천군,신영재,국민의힘,elected,true,1,24067,61.76,5,투자 유치|민간기업 투자|민간기업 투자 유치|도심 재정비|자체 민간기업|자체 민간기업 투자|자체 민간기업 투자 유치|가능한 산업
cmpvk2h25012t74cxwym3djap,4,제9회 전국동시지방선거,구·시·군의 장선거,강원특별자치도,화천군,김세훈,더불어민주당,elected,true,1,7944,57.36,5,군민 대상|가능한 금융|가스망 확충|가업승계 정착|강력한 농업인|개막 재생에너지|개방 스포츠|건립 농가주택
